useful,reviewText,funny,cool,label
1,"Amazing Company! 
Belsito Plumbing just left and I am so pleased. We have had low water pressure in part of our house for a few years now. We have had a couple of other plumbers come, but no one has been able to or really I should say, taken the time to really find the problem. Belsito Plumbing did take the time and then proceeded to fix the issue. I was expecting a huge bill for the time even though we did not have anything replaced, just cleaned out, but I was so happy that the cost was so reasonable. The technician could not have been more nice. He was diligent, respectful and hardworking. He went about diagnosing the problem, checked everything, and then settled on the issue. He then told me about what he thought was the issue and then went about and fixed the issue. The water pressure is now wonderful everywhere in the house. I could not be more happy. I will be singing Belsito Plumbing's praises any chance I get. Thank you Belsito Plumbing!!!!",0,0,1
0,"This is probably a biased review bc my bf used points, got a room upgrade, and in general is just a wonderful guy, but I was a big fan of this hotel!  We looked out on the Toronto skyline and were in walking distance to everywhere we wanted to be. Room was clean, quiet, and roomy enough for just the night.",0,0,1
0,"The front desk staff here is fantastic. I talked to probably 3 different employees working at the front desk and every time they were incredibly friendly and helpful. I also used a groupon for my massage and the process of using it was very simple and easy. 

My therapist, Omni, was also very friendly and I felt instantly comfortable with her.  She made sure to talk to me before my massage to see what I'm looking for, my trouble areas, etc. The massage itself was fantastic, she hit every area I needed. Afterwards she also gave me a stretch to use for my pain points. 

Overall it was a really great and stress free experience. I'll be coming back here for my next massage.",0,0,1
0,My favorite nail place in tempe I came here a few days ago and they took me in even though it was 6:30 PM. He was super patient when I wanted a new set and shaped my nails super well. I love how they turned out and I always get so many compliments on them.,0,0,1
0,"Wild Tuna was unexpectedly really good. We had the hamachi neck, seaweed salad and Marilyn Monroll, and they were fresh and flavorful. The service was prompt, and the owners (I believe) were very accommodating and friendly. 

Don't be fooled by its small size and strip mall location. The food is very good. I moved here from the SF Bay Area, and it's hard to find good, fresh sushi within Phoenix. I'll definitely be back, especially since it's quite close to my home.",0,1,1
1,"For a corner bar, its a winner!   Loved the hot wings and the patio beers.   Service was good, we had no issues, whilst I hear some reviews of issues on service, we had plenty of service.   The place is like a sports bar with a patio and a college bar vibe.   Its cool, very cozy for a date too and central scottsdale.    Enjoyed it, wings were BOMB DIGITY!   Bomb is great , superb!  Get some.   4 stars...recommended!",0,0,1
5,"I have seen chiropractors for most of my life.

I was referred to Dr. Q. by a student at the Southwest school of naturopathic medicine. 

Dr Q has done more for me in a short period of time than other chiropractors have done in years. While many chiropractors focus on your back and neck, Dr. Q takes a whole body approach. If your ankle, knee or hip are out f alignment, it can through the rest of your body out as well.
That was my issue, for years I have worn out the outside corner of my right heal when the rest of the sole of my shoes looked new. I thought it was just the way I walked.

Dr. Q adjusted me the first time and I went and bought new shoes, 6 months later my shoe are evenly worn, my back & neck pain is gon as well as my headaches.

In addition he pointed me to some supplements I needed then told me to go buy them somewhere else because they were less expensive there than what he has to charge for them.

I have referred him to my wife and children and he has helped both of them as well.

He is also a photographer and has several pictures he has taken in his office. He loves to talk about his pictures and rightfully so, they are cool.
His prices are middle of the road. You will find many chiropractors that cost less and some that cost more, but this guy helped me more than all of the others combined.",1,2,1
9,"I don't know what they put in the soups and I don't want to know ... 

I know one thing: ALL the soups are ridiculously good. It's a problem now because they are close to my job and the soups are very inexpensive. I hate how much I love it! 

They also have a great selection of vegan salads, wraps, sandwichs AND SOUPS!

You should try it ... or maybe not ... I want all the soup.",8,11,1
0,"This restaurant had a great vibe. We were seated on the heated porch immediately upon arrival. There was a brief wait in receiving our drinks after ordering them, but everything after that went smoothly and quickly. We had the lettuce wraps as an appetizer, and they were the best thing we ate! Delicious! We also had the jambalaya and crispy chicken sandwich with yam fries. They were both tasty, and we were definitely full when we left. The menu was a little pricier that I was expecting, but they did have happy hour drink specials - no happy hour food specials on Sunday.",0,0,1
0,"The absolute best! I was visiting family in Phoenix for an extended period of time from NYC when my crown popped off on a Thursday night. I found it nearly impossible to make an emergency dental appointment on a Friday...all of those nearby were either closed or had very limited hours. Plus, it's no picnic visiting a dentist you're not famiiar with. I contacted my friend who lives in NYC but who lived previously in Scottsdale for several years and she recommended Dr. Nack. The lovely staff at Seventh Street Dental accommodated me immediately. Dr. Nack was a dream...he was very thorough with great attention to detail. And he's funny too! I'd even consider scheduling a cleaning on my next visit...how's that for a compliment?",0,0,1
